setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
triviaqa_tinyllama,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.8135447546113307,0.8171679430171278,0.0036231884057971175,0.007320758636050417,-0.010703476084202398,0.018070858789122728,-0.008342180632515428,0.015713388841467772,0.6106,2000.0,0.1967,False,0.0,0.0611,False,0.31387136570869356,0.0136,True,0.7230090053973746,0.0017,True,0.9232883502836646
triviaqa_tinyllama,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.7196570837450593,0.7215188570487484,0.0018617733036890849,0.002253961967957602,-0.0026387947126069065,0.006285370849032969,-0.0019207466286249141,0.00553310457106294,0.414,2000.0,0.0003,True,0.9947580768410655,0.0,True,0.9999994559668837,0.0,True,0.9999999999995113,0.0,True,1.0
triviaqa_tinyllama,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.7196570837450593,0.787703804347826,0.06804672060276673,0.00972351845433536,0.049203718101577434,0.08704729361481763,0.051942479771323116,0.0840599289103743,0.0,2000.0,1.0,False,0.0,1.0,False,0.0,1.0,False,0.3196715672020414,1.0,False,0.6456746520323895
triviaqa_tinyllama,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.8130288105237155,0.8128242341897233,-0.00020457633399217912,0.00033485799630264226,-0.0008495737046015417,0.0004644913765474044,-0.0007448353206837566,0.0003569016796380772,0.541,2000.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8130288105237155,0.8232100214097496,0.010181210886034187,0.003805850441511163,0.0025993634238777237,0.017640312104260456,0.003835323150364589,0.01634110078671769,0.0084,2000.0,0.5141,False,0.674235041083348,0.1021,False,0.9783496527647502,0.0045,True,0.9996940550693476,0.0,True,0.999999151986795
triviaqa_tinyllama,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.8416399044795784,0.841017168972332,-0.0006227355072463414,0.00044570064546723353,-0.0015976567865662232,0.00011880012580034734,-0.0014151573093034331,2.89656889850607e-05,0.119,2000.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,LF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8416399044795784,0.8491654829545454,0.007525578474967043,0.0031845386914197815,0.0012078310359882327,0.013732215943381103,0.002196132091122238,0.012670564060750636,0.0176,2000.0,0.2162,False,0.865168690652635,0.0084,True,0.9978262438493843,0.0001,True,0.999996439085326,0.0,True,0.9999999994550341
truthfulqa_phi3,AUC_DELTA,,DELTA,,0.5233329687830062,,,,,,,,,,,,,,,,,,,,
truthfulqa_phi3,AUC_PH_DELTA,,PH_DELTA,,0.8395074675387909,,,,,,,,,,,,,,,,,,,,
truthfulqa_phi3,AUC_PH_SINK+PH_DELTA,,PH_SINK+PH_DELTA,,0.8757013224187964,,,,,,,,,,,,,,,,,,,,
truthfulqa_phi3,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.8709117303805756,0.8757013224187964,0.004789592038220825,0.003999138166526476,-0.0028815081596850474,0.012572566738927609,-0.0018493937727812099,0.011356142198598072,0.2306,817.0,0.0958,False,0.607828035335295,0.0059,True,0.9647916965351866,0.0001,True,0.9992098542729118,0.0,True,0.9999959048370708
truthfulqa_phi3,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.6502174567670778,0.6497185721412637,-0.0004988846258140445,0.0005795828216704964,-0.001643472776330368,0.0006337557622672179,-0.0014517093165580253,0.00044959542404446665,0.3964,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_phi3,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.6502174567670778,0.8397741386000368,0.18955668183295904,0.009614691513457495,0.170599028598224,0.20873830879609998,0.17389627394608748,0.2053325972413029,0.0,817.0,1.0,False,0.0,1.0,False,0.0,1.0,False,0.33665264115376026,1.0,False,0.6605910807805431
truthfulqa_phi3,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.8705611628056792,0.8703828827141721,-0.00017828009150711033,7.311904666959888e-05,-0.0003236008383659117,-3.5955648707286514e-05,-0.00029963040589431333,-5.842792914945161e-05,0.0146,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_phi3,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8705611628056792,0.8797972700673719,0.009236107261692661,0.002240288780899227,0.004843450603680283,0.013655768110036241,0.005487655976353129,0.01291706679810456,0.0,817.0,0.3613,False,0.9951804959897195,0.0059,True,0.9999995598331373,0.0,True,0.9999999999996725,0.0,True,1.0
truthfulqa_phi3,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.9358940746589083,0.935724783479578,-0.0001692911793302887,6.231362783223244e-05,-0.0002981322538647718,-4.943901697262998e-05,-0.000275659973422715,-6.89149933557065e-05,0.0048,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_phi3,LF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.9358940746589083,0.9366146857850841,0.0007206111261758297,0.0007975957634537672,-0.000849452200710421,0.0022712733842804745,-0.000614317239684875,0.0020031041710050425,0.3738,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen1.5b,AUC_DELTA,,DELTA,,0.5676408150546302,,,,,,,,,,,,,,,,,,,,
truthfulqa_qwen1.5b,AUC_PH_DELTA,,PH_DELTA,,0.7632844885833324,,,,,,,,,,,,,,,,,,,,
truthfulqa_qwen1.5b,AUC_PH_SINK+PH_DELTA,,PH_SINK+PH_DELTA,,0.835991304725621,,,,,,,,,,,,,,,,,,,,
truthfulqa_qwen1.5b,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.8303207992940708,0.835991304725621,0.005670505431550232,0.004881796010508785,-0.004045085387174871,0.015236430862531066,-0.002500565552391126,0.013541946009597164,0.249,817.0,0.1844,False,0.3134731154557535,0.0293,True,0.8466465438445421,0.0012,True,0.9857935039494401,0.0,True,0.9994914507666603
truthfulqa_qwen1.5b,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.7223969233949923,0.7222051599352199,-0.00019176345977234277,0.000773712605341164,-0.0017663212427470071,0.0012629421608445518,-0.00148624172083735,0.0010561971807775405,0.8278,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen1.5b,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.7223969233949923,0.7901178895831992,0.06772096618820689,0.006525032484547888,0.05484876904338496,0.08045121342823634,0.05692655609305914,0.07848825973162112,0.0,817.0,1.0,False,0.0,1.0,False,0.48687885450218626,1.0,False,0.8444695154222746,1.0,False,0.9712242381864373
truthfulqa_qwen1.5b,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.8297994423878147,0.8297365200025768,-6.292238523786242e-05,0.0002241104146777901,-0.0005199336618281369,0.00036259024493291107,-0.0004449511527531147,0.00029213964574692497,0.8082,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen1.5b,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8297994423878147,0.8398175850088916,0.01001814262107692,0.0024305038529018486,0.005117612425073673,0.014749381637749769,0.005977626597591929,0.013990043281612193,0.0,817.0,0.5044,False,0.9864705396362154,0.0201,True,0.9999940089867037,0.0,True,0.9999999999541713,0.0,True,1.0
truthfulqa_qwen1.5b,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.9162937516573307,0.9164465631643368,0.0001528115070060787,0.00028049882677354867,-0.00038352691954468554,0.0007191504279471317,-0.00030412486198272415,0.000623231244260225,0.588,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen1.5b,LF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.9162937516573307,0.9164151019717179,0.000121350314387203,0.0005411860901891848,-0.0009558584486035859,0.001185075709112759,-0.0007746195068383421,0.0010127507719228657,0.818,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b,AUC_DELTA,,DELTA,,0.5411834502141608,,,,,,,,,,,,,,,,,,,,
truthfulqa_qwen3b,AUC_PH_DELTA,,PH_DELTA,,0.8195580751143464,,,,,,,,,,,,,,,,,,,,
truthfulqa_qwen3b,AUC_PH_SINK+PH_DELTA,,PH_SINK+PH_DELTA,,0.866132625406561,,,,,,,,,,,,,,,,,,,,
truthfulqa_qwen3b,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.8511481088077856,0.866132625406561,0.014984516598775421,0.004983017696714488,0.005409789524621339,0.02488434266332474,0.00693045128833591,0.023315814942268767,0.0018,817.0,0.8456,False,0.2826199051243887,0.5015,False,0.8278633630609331,0.162,False,0.982153062645583,0.0236,True,0.999254260825406
truthfulqa_qwen3b,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.7368286218948926,0.7361634423938073,-0.0006651795010853556,0.0003980781186012542,-0.0015101746995082126,5.243532103149651e-05,-0.001361820194789809,-5.3858565459464746e-05,0.0742,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.7368286218948926,0.8334624240998728,0.09663380220498019,0.007670979845956325,0.08166681398494957,0.11169266459821803,0.08431374899061998,0.109428020536668,0.0,817.0,1.0,False,0.0,1.0,False,0.24387095356851107,1.0,False,0.664138847425404,1.0,False,0.8935121406632538
truthfulqa_qwen3b,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.8505443535399085,0.8503376085598414,-0.0002067449800671195,0.000484475790711809,-0.0011985965311788387,0.0007116596677998516,-0.0010292304442470757,0.0005603837666239386,0.6704,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
