setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
halueval_qwen3b,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.999196,0.999373,0.00017699999999998273,0.0002757446965973959,-0.00025799999999998047,0.0008019999999999694,-0.00020600000000003948,0.0006729999999999237,0.6126,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.957927,0.975517,0.017589999999999995,0.0024442879557764695,0.012823825000000056,0.022399099999999946,0.013625950000000026,0.021685150000000063,0.0,1000,0.9997,False,0.9855676105968241,0.8547,False,0.9999929410383146,0.1622,False,0.9999999999374396,0.0007,True,1.0
triviaqa_phi3,NLF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8828068571428571,0.8833716825396826,0.0005648253968254524,0.0007820150189686657,-0.0009706798007332317,0.002111317327215627,-0.0007260176880069025,0.0018304223540926367,0.47,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,NLF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8828068571428571,0.8837607619047619,0.0009539047619048224,0.0009603167511239445,-0.0009173792629300487,0.0028388764332161584,-0.000615955650977612,0.0025430597245914618,0.3166,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,NLF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8828068571428571,0.8846029206349206,0.0017960634920635155,0.0012287393110201386,-0.000649794162939496,0.004247179336707918,-0.00024552486755575754,0.003831886057462817,0.146,2000,0.0,True,0.9999999999161737,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,NLF_TOHA_beyond_NONTOPO,NONTOPO,NONTOPO(+)TOHA,0.8828068571428571,0.8837770158730158,0.00097015873015871,0.0014715182498028717,-0.0018933836610210474,0.003855499649726581,-0.001459263773835584,0.003378318599819595,0.5124,2000,0.0,True,0.9999997406896828,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8504289523809524,0.8501841269841269,-0.00024482539682546545,0.0006574249922778887,-0.0015350216442078873,0.001038142328289462,-0.001321579278805135,0.0008198945118487507,0.7098,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8258692063492064,0.8359801904761904,0.01011098412698408,0.002815388487868331,0.00452624301491045,0.015630619975194347,0.005541741886775464,0.014771624598746631,0.0,2000,0.5201,False,0.9434864120831918,0.042,True,0.9997695019840465,0.0002,True,0.9999999521073055,0.0,True,0.9999999999995342
triviaqa_qwen1.5b,NLF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8724118400772501,0.8730060723106349,0.0005942322333847283,0.0007404897175342821,-0.000881768770729216,0.002019480752055139,-0.00062397633430884,0.001809198381215569,0.421,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,NLF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8724118400772501,0.8727588624166682,0.00034702233941807936,0.0007119064961795964,-0.0010616592864861856,0.0017377803886142905,-0.0008321033190980709,0.0015213743354100795,0.6376,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,NLF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8724118400772501,0.8760399064084232,0.0036280663311730743,0.0018820565339016263,-6.050436108076799e-05,0.007334124593504218,0.0005199745171152627,0.006727074142382882,0.0556,2000,0.0001,True,0.9997560061283495,0.0,True,0.9999999997470155,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,NLF_TOHA_beyond_NONTOPO,NONTOPO,NONTOPO(+)TOHA,0.8724118400772501,0.8760132123823141,0.0036013723050639657,0.0019887826677180385,-0.00038829470278164946,0.007432219088978813,0.00028866557891910625,0.0068359993001754155,0.0736,2000,0.0005,True,0.9992839213451694,0.0,True,0.9999999963083486,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8269112922694101,0.829410085235186,0.002498792965775931,0.002021150143590816,-0.001490837953080412,0.006393550101212929,-0.0008661494036908577,0.0057949501921056995,0.2148,2000,0.0004,True,0.9990428366828494,0.0,True,0.9999999923803451,0.0,True,0.9999999999999998,0.0,True,1.0
triviaqa_qwen1.5b,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.7662253254349966,0.793459035115411,0.027233709680414497,0.0058916322432984464,0.015719927290549295,0.03906508732546998,0.017598498000325015,0.03702791345118426,0.0,2000,0.9992,False,0.04184490742290903,0.9811,False,0.6324808658692809,0.8895,False,0.9198456820110983,0.6481,False,0.9906355037169015
triviaqa_qwen3b,NLF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8687452606889692,0.8708625366992803,0.0021172760103110866,0.0014056631306580839,-0.000599231099555436,0.004861837053422194,-0.0001676798581905669,0.004426242185011702,0.1254,2000,0.0,True,0.9999999547995919,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,NLF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8687452606889692,0.8693868904900639,0.000641629801094723,0.000721598728686643,-0.0008110516539201418,0.002037265368878391,-0.0005843768427406692,0.0017972317425201112,0.38,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,NLF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8687452606889692,0.8725448961777489,0.003799635488779707,0.0017783110138024775,0.00028131109047491724,0.007281953785726105,0.0008612363371836961,0.0066502151646134575,0.032,2000,0.0003,True,0.9999306368311682,0.0,True,0.9999999999887956,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,NLF_TOHA_beyond_NONTOPO,NONTOPO,NONTOPO(+)TOHA,0.8687452606889692,0.8814376600876587,0.012692399398689491,0.002856915898890041,0.007144014656645914,0.018243307581941752,0.008011193727926759,0.01732507010439535,0.0,2000,0.8215,False,0.9364643569881359,0.2082,False,0.999688523617497,0.0048,True,0.9999999147753462,0.0,True,0.9999999999988041
triviaqa_qwen3b,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8631762824153525,0.8647696119214203,0.001593329506067831,0.001505499403508707,-0.0013469487523317834,0.00453760830667608,-0.0008836796175271498,0.004094574466581419,0.293,2000,0.0,True,0.9999994190977606,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8195730859323433,0.8324578719380596,0.012884786005716298,0.003318624789753605,0.006387156428696555,0.019380663217112924,0.0073601250903146285,0.01829030617887559,0.0,2000,0.8071,False,0.8288264642057668,0.2606,False,0.995960888218127,0.0163,True,0.9999882264252664,0.0001,True,0.999999996100176
triviaqa_tinyllama,NLF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8416669239953887,0.8422176074604744,0.0005506834650856884,0.001133750000896222,-0.0017389161475774185,0.0027494072404910335,-0.0013236297515706263,0.0024204049059139976,0.6428,2000,0.0,True,0.9999999999992792,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,NLF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8416669239953887,0.843847784914361,0.002180860918972294,0.0017101264636842518,-0.0012889737197666312,0.005457498421336373,-0.0006874092575277655,0.004928555732183245,0.2064,2000,0.0,True,0.9999736211652093,0.0,True,0.9999999999989699,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,NLF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8416669239953887,0.8491654829545454,0.0074985589591567425,0.003125387644311281,0.0013131240810445811,0.01356945378465227,0.0022521144445959655,0.012581306109518688,0.0154,2000,0.2084,False,0.8799942533791252,0.007,True,0.9983925473329023,0.0001,True,0.9999980091665097,0.0,True,0.9999999997904234
triviaqa_tinyllama,NLF_TOHA_beyond_NONTOPO,NONTOPO,NONTOPO(+)TOHA,0.8416669239953887,0.8519986721837944,0.010331748188405765,0.0034420161415452985,0.0036121364965194026,0.017052283284682036,0.004635463885125956,0.015947553473741244,0.0028,2000,0.5378,False,0.7924822435719205,0.0844,False,0.9933334436421588,0.0027,True,0.9999689593676087,0.0,True,0.9999999807189555
triviaqa_tinyllama,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8256971035079052,0.8315667716567853,0.005869668148880125,0.002257075550705497,0.0014695079566352908,0.010364670537602604,0.002168376569826136,0.009650011438508018,0.0092,2000,0.0353,True,0.994658083945609,0.0,True,0.9999994294088685,0.0,True,0.9999999999994653,0.0,True,1.0
triviaqa_tinyllama,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8134045104578392,0.8233824316534915,0.009977921195652217,0.0033353542074974654,0.0033324116760915707,0.016410387516972692,0.004465634243642991,0.015399146757701402,0.0034,2000,0.4917,False,0.8240493519085816,0.0637,False,0.9956612246969772,0.0012,True,0.9999864797465006,0.0,True,0.9999999951020349
