setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
triviaqa_qwen1.5b,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.8280150322185289,0.8272118902155949,-0.0008031420029339653,0.0032467943856858104,-0.007036063684420213,0.0056761203939916,-0.0061028169424234835,0.0046645210871927795,0.7978,2000,0.0022,True,0.8487434898712762,0.0,True,0.9970709533261624,0.0,True,0.9999936703643946,0.0,True,0.9999999985962491
triviaqa_qwen1.5b,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.8280150322185289,0.8358247757701807,0.00780974355165176,0.005277571293064971,-0.0026787857311832836,0.018149597168237438,-0.0007477442301960064,0.01639880980256665,0.1354,2000,0.3412,False,0.19737966579962807,0.0884,False,0.7688348364969315,0.0088,True,0.9680286246833734,0.0005,True,0.9980130352654515
triviaqa_qwen1.5b,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.8265271304154055,0.8294565096284191,0.0029293792130136165,0.0017835789297365168,-0.0005655627865768645,0.006419790211301113,-2.898682670802726e-05,0.005837878781138999,0.1034,2000,0.0001,True,0.9999256290094947,0.0,True,0.9999999999866878,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_toha_beyond_nontopo,NONTOPO,NONTOPO(+)SUP_toha,0.8722400698222874,0.875952860671111,0.0037127908488235883,0.0019456362796699987,-0.00017046242632281488,0.007473935166397474,0.00044922011675826436,0.006889336585000937,0.0592,2000,0.0006,True,0.9995256773747385,0.0,True,0.9999999986780521,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.724096,0.731127873015873,0.007031873015873047,0.003943155955418758,-0.0005915239218862247,0.014815568810579174,0.0005397356059618386,0.01350438603597357,0.0776,2000,0.2237,False,0.6271706390860574,0.0223,True,0.9691658038809952,0.0004,True,0.9993902180963639,0.0,True,0.9999973371340478
triviaqa_phi3,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.724096,0.7325206349206349,0.008424634920634944,0.004801733780875562,-0.0011058371874074074,0.01785340735909145,0.000408238901425562,0.01634988010315032,0.0822,2000,0.3704,False,0.3384161454613288,0.082,False,0.8608645004574649,0.0082,True,0.9882748001903563,0.0004,True,0.9996313970908921
triviaqa_phi3,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.8467057777777778,0.8506209523809524,0.003915174603174587,0.0021160910222347952,-0.0001910847423535726,0.008043777686260313,0.0004765206065479699,0.007411243269455102,0.0626,2000,0.0017,True,0.9979358316516431,0.0,True,0.9999999478114996,0.0,True,0.9999999999999942,0.0,True,1.0
triviaqa_phi3,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.8467057777777778,0.8499779047619047,0.003272126984126933,0.0031937761712501718,-0.0029938426416438206,0.009621001497974794,-0.002002389913892238,0.008555755413496556,0.2978,2000,0.0186,True,0.8627833379090399,0.0,True,0.9977251204900599,0.0,True,0.9999961128358827,0.0,True,0.999999999370538
triviaqa_phi3,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.8502714920634921,0.850120126984127,-0.00015136507936508448,0.0004660538751370652,-0.0010659441872601066,0.0007584842727411611,-0.0009152976941111113,0.0006156427995129717,0.7488,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,LF_toha_beyond_nontopo,NONTOPO,NONTOPO(+)SUP_toha,0.8830476190476191,0.8842971428571429,0.0012495238095238115,0.0010882179250810981,-0.0008775367008339806,0.0034022632301268143,-0.0005587554106584125,0.003044367027283295,0.2462,2000,0.0,True,0.9999999999999545,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
