setting,example,layer,head,ours,native,abs_diff
truthfulqa_qwen7b,10,13,5,0.3863002232142857,0.3863002232142857,0.0
truthfulqa_qwen7b,10,13,6,0.37486049107142855,0.37486049107142855,0.0
truthfulqa_qwen7b,10,13,7,0.4843052455357143,0.4843052455357143,0.0
truthfulqa_qwen7b,10,13,8,0.31180245535714285,0.31180245535714285,0.0
truthfulqa_qwen7b,10,13,9,0.5539899553571429,0.5539899553571429,0.0
truthfulqa_qwen7b,10,13,10,0.45926339285714285,0.45926339285714285,0.0
truthfulqa_qwen7b,10,13,11,0.6291852678571429,0.6291852678571429,0.0
truthfulqa_qwen7b,10,13,12,0.6252092633928571,0.6252092633928571,0.0
truthfulqa_qwen7b,10,13,13,0.31529017857142855,0.31529017857142855,0.0
truthfulqa_qwen7b,10,13,14,0.36328125,0.36328125,0.0
truthfulqa_qwen7b,10,13,15,0.2710658482142857,0.2710658482142857,0.0
truthfulqa_qwen7b,10,13,16,0.6340680803571429,0.6340680803571429,0.0
truthfulqa_qwen7b,10,13,17,0.5439453125,0.5439453125,0.0
truthfulqa_qwen7b,10,13,18,0.7667759486607143,0.7667759486607143,0.0
truthfulqa_qwen7b,10,13,19,0.47530691964285715,0.47530691964285715,0.0
truthfulqa_qwen7b,10,13,20,0.25265066964285715,0.25265066964285715,0.0
truthfulqa_qwen7b,10,13,21,0.32631138392857145,0.32631138392857145,0.0
truthfulqa_qwen7b,10,13,22,0.43226841517857145,0.43226841517857145,0.0
truthfulqa_qwen7b,10,13,23,0.37625558035714285,0.37625558035714285,0.0
truthfulqa_qwen7b,10,13,24,0.5080217633928571,0.5080217633928571,0.0
truthfulqa_qwen7b,10,13,25,0.5175083705357143,0.5175083705357143,0.0
truthfulqa_qwen7b,10,13,26,0.416015625,0.416015625,0.0
truthfulqa_qwen7b,10,13,27,0.4658900669642857,0.4658900669642857,0.0
truthfulqa_qwen7b,10,14,0,0.25571986607142855,0.25571986607142855,0.0
truthfulqa_qwen7b,10,14,1,0.1572265625,0.1572265625,0.0
truthfulqa_qwen7b,10,14,2,0.408203125,0.408203125,0.0
truthfulqa_qwen7b,10,14,3,0.43198939732142855,0.43198939732142855,0.0
truthfulqa_qwen7b,10,14,4,0.009765625,0.009765625,0.0
truthfulqa_qwen7b,10,14,5,0.0,0.0,0.0
truthfulqa_qwen7b,10,14,6,0.3345424107142857,0.3345424107142857,0.0
truthfulqa_qwen7b,10,14,7,0.0033482142857142855,0.0033482142857142855,0.0
truthfulqa_qwen7b,10,14,8,0.2865513392857143,0.2865513392857143,0.0
truthfulqa_qwen7b,10,14,9,0.44956752232142855,0.44956752232142855,0.0
truthfulqa_qwen7b,10,14,10,0.6102818080357143,0.6102818080357143,0.0
truthfulqa_qwen7b,10,14,11,0.5305524553571429,0.5305524553571429,0.0
truthfulqa_qwen7b,10,14,12,0.5676618303571429,0.5676618303571429,0.0
truthfulqa_qwen7b,10,14,13,0.5078125,0.5078125,0.0
truthfulqa_qwen7b,10,14,14,0.24762834821428573,0.24762834821428573,0.0
truthfulqa_qwen7b,10,14,15,0.4647739955357143,0.4647739955357143,0.0
truthfulqa_qwen7b,10,14,16,0.3687220982142857,0.3687220982142857,0.0
truthfulqa_qwen7b,10,14,17,0.45982142857142855,0.45982142857142855,0.0
truthfulqa_qwen7b,10,14,18,0.2670200892857143,0.2670200892857143,0.0
truthfulqa_qwen7b,10,14,19,0.45535714285714285,0.45535714285714285,0.0
truthfulqa_qwen7b,10,14,20,0.5757533482142857,0.5757533482142857,0.0
truthfulqa_qwen7b,10,14,21,0.5920061383928571,0.5920061383928571,0.0
truthfulqa_qwen7b,10,14,22,0.7021484375,0.7021484375,0.0
truthfulqa_qwen7b,10,14,23,0.4019252232142857,0.4019252232142857,0.0
truthfulqa_qwen7b,10,14,24,0.5041852678571429,0.5041852678571429,0.0
truthfulqa_qwen7b,10,14,25,0.7777971540178571,0.7777971540178571,0.0
truthfulqa_qwen7b,10,14,26,0.6064453125,0.6064453125,0.0
truthfulqa_qwen7b,10,14,27,0.6210239955357143,0.6210239955357143,0.0
truthfulqa_qwen7b,10,15,0,0.552734375,0.552734375,0.0
truthfulqa_qwen7b,10,15,1,0.31996372767857145,0.31996372767857145,0.0
truthfulqa_qwen7b,10,15,2,0.5495256696428571,0.5495256696428571,0.0
truthfulqa_qwen7b,10,15,3,0.5287388392857143,0.5287388392857143,0.0
truthfulqa_qwen7b,10,15,4,0.2611607142857143,0.2611607142857143,0.0
truthfulqa_qwen7b,10,15,5,0.5503627232142857,0.5503627232142857,0.0
truthfulqa_qwen7b,10,15,6,0.5297154017857143,0.5297154017857143,0.0
truthfulqa_qwen7b,10,15,7,0.44712611607142855,0.44712611607142855,0.0
truthfulqa_qwen7b,10,15,8,0.45396205357142855,0.45396205357142855,0.0
truthfulqa_qwen7b,10,15,9,0.4623325892857143,0.4623325892857143,0.0
truthfulqa_qwen7b,10,15,10,0.6552734375,0.6552734375,0.0
truthfulqa_qwen7b,10,15,11,0.46665736607142855,0.46665736607142855,0.0
truthfulqa_qwen7b,10,15,12,0.5634765625,0.5634765625,0.0
truthfulqa_qwen7b,10,15,13,0.6502511160714286,0.6502511160714286,0.0
truthfulqa_qwen7b,10,15,14,0.46219308035714285,0.46219308035714285,0.0
truthfulqa_qwen7b,10,15,15,0.22084263392857142,0.22084263392857142,0.0
truthfulqa_qwen7b,10,15,16,0.2728794642857143,0.2728794642857143,0.0
truthfulqa_qwen7b,10,15,17,0.49609375,0.49609375,0.0
truthfulqa_qwen7b,10,15,18,0.09486607142857142,0.09486607142857142,0.0
truthfulqa_qwen7b,10,15,19,0.38267299107142855,0.38267299107142855,0.0
truthfulqa_qwen7b,10,15,20,0.20033482142857142,0.20033482142857142,0.0
truthfulqa_qwen7b,10,15,21,0.48716517857142855,0.48716517857142855,0.0
truthfulqa_qwen7b,10,15,22,0.6598772321428571,0.6598772321428571,0.0
truthfulqa_qwen7b,10,15,23,0.7940848214285714,0.7940848214285714,0.0
truthfulqa_qwen7b,10,15,24,0.3510044642857143,0.3510044642857143,0.0
truthfulqa_qwen7b,10,15,25,0.4926060267857143,0.4926060267857143,0.0
truthfulqa_qwen7b,10,15,26,0.63525390625,0.63525390625,0.0
truthfulqa_qwen7b,10,15,27,0.4072265625,0.4072265625,0.0
truthfulqa_qwen7b,10,16,0,0.48158482142857145,0.48158482142857145,0.0
truthfulqa_qwen7b,10,16,1,0.5651506696428571,0.5651506696428571,0.0
truthfulqa_qwen7b,10,16,2,0.5375279017857143,0.5375279017857143,0.0
truthfulqa_qwen7b,10,16,3,0.42061941964285715,0.42061941964285715,0.0
truthfulqa_qwen7b,10,16,4,0.58837890625,0.58837890625,0.0
truthfulqa_qwen7b,10,16,5,0.5239955357142857,0.5239955357142857,0.0
truthfulqa_qwen7b,10,16,6,0.6056780133928571,0.6056780133928571,0.0
truthfulqa_qwen7b,10,16,7,0.39195033482142855,0.39195033482142855,0.0
truthfulqa_qwen7b,10,16,8,0.43729073660714285,0.43729073660714285,0.0
truthfulqa_qwen7b,10,16,9,0.35239955357142855,0.35239955357142855,0.0
truthfulqa_qwen7b,10,16,10,0.031529017857142856,0.031529017857142856,0.0
truthfulqa_qwen7b,10,16,11,0.04799107142857143,0.04799107142857143,0.0
truthfulqa_qwen7b,10,16,12,0.17633928571428573,0.17633928571428573,0.0
truthfulqa_qwen7b,10,16,13,0.23479352678571427,0.23479352678571427,0.0
truthfulqa_qwen7b,10,16,14,0.3451450892857143,0.3451450892857143,0.0
truthfulqa_qwen7b,10,16,15,0.5528041294642857,0.5528041294642857,0.0
truthfulqa_qwen7b,10,16,16,0.6112583705357143,0.6112583705357143,0.0
truthfulqa_qwen7b,10,16,17,0.5291573660714286,0.5291573660714286,0.0
truthfulqa_qwen7b,10,16,18,0.40499441964285715,0.40499441964285715,0.0
truthfulqa_qwen7b,10,16,19,0.6941615513392857,0.6941615513392857,0.0
truthfulqa_qwen7b,10,16,20,0.5089285714285714,0.5089285714285714,0.0
truthfulqa_qwen7b,10,16,21,0.5167410714285714,0.5167410714285714,0.0
truthfulqa_qwen7b,10,16,22,0.5059988839285714,0.5059988839285714,0.0
truthfulqa_qwen7b,10,16,23,0.43443080357142855,0.43443080357142855,0.0
truthfulqa_qwen7b,10,16,24,0.46902901785714285,0.46902901785714285,0.0
truthfulqa_qwen7b,10,16,25,0.5652901785714286,0.5652901785714286,0.0
truthfulqa_qwen7b,10,16,26,0.8161272321428571,0.8161272321428571,0.0
truthfulqa_qwen7b,10,16,27,0.59375,0.59375,0.0
truthfulqa_qwen7b,10,17,0,0.42257254464285715,0.42257254464285715,0.0
truthfulqa_qwen7b,10,17,1,0.5868443080357143,0.5868443080357143,0.0
truthfulqa_qwen7b,10,17,2,0.5383649553571429,0.5383649553571429,0.0
truthfulqa_qwen7b,10,17,3,0.4447544642857143,0.4447544642857143,0.0
truthfulqa_qwen7b,10,17,4,0.6155831473214286,0.6155831473214286,0.0
truthfulqa_qwen7b,10,17,5,0.5578264508928571,0.5578264508928571,0.0
truthfulqa_qwen7b,10,17,6,0.5304129464285714,0.5304129464285714,0.0
truthfulqa_qwen7b,10,17,7,0.2744140625,0.2744140625,0.0
truthfulqa_qwen7b,10,17,8,0.33900669642857145,0.33900669642857145,0.0
truthfulqa_qwen7b,10,17,9,0.65625,0.65625,0.0
truthfulqa_qwen7b,10,17,10,0.08231026785714286,0.08231026785714286,0.0
truthfulqa_qwen7b,10,17,11,0.5011160714285714,0.5011160714285714,0.0
truthfulqa_qwen7b,10,17,12,0.12611607142857142,0.12611607142857142,0.0
truthfulqa_qwen7b,10,17,13,0.26381138392857145,0.26381138392857145,0.0
truthfulqa_qwen7b,10,17,14,0.248046875,0.248046875,0.0
truthfulqa_qwen7b,10,17,15,0.1787109375,0.1787109375,0.0
truthfulqa_qwen7b,10,17,16,0.30984933035714285,0.30984933035714285,0.0
truthfulqa_qwen7b,10,17,17,0.3779296875,0.3779296875,0.0
truthfulqa_qwen7b,10,17,18,0.15401785714285715,0.15401785714285715,0.0
truthfulqa_qwen7b,10,17,19,0.27957589285714285,0.27957589285714285,0.0
truthfulqa_qwen7b,10,17,20,0.244140625,0.244140625,0.0
truthfulqa_qwen7b,10,17,21,0.5656389508928571,0.5656389508928571,0.0
truthfulqa_qwen7b,10,17,22,0.59375,0.59375,0.0
truthfulqa_qwen7b,10,17,23,0.5408761160714286,0.5408761160714286,0.0
truthfulqa_qwen7b,10,17,24,0.44447544642857145,0.44447544642857145,0.0
truthfulqa_qwen7b,10,17,25,0.5803571428571429,0.5803571428571429,0.0
truthfulqa_qwen7b,10,17,26,0.31947544642857145,0.31947544642857145,0.0
truthfulqa_qwen7b,10,17,27,0.6499720982142857,0.6499720982142857,0.0
truthfulqa_qwen7b,10,18,0,0.7621895926339286,0.7621895926339286,0.0
truthfulqa_qwen7b,10,18,1,0.28013392857142855,0.28013392857142855,0.0
truthfulqa_qwen7b,10,18,2,0.4496372767857143,0.4496372767857143,0.0
truthfulqa_qwen7b,10,18,3,0.23214285714285715,0.23214285714285715,0.0
truthfulqa_qwen7b,10,18,4,0.47788783482142855,0.47788783482142855,0.0
truthfulqa_qwen7b,10,18,5,0.3090122767857143,0.3090122767857143,0.0
truthfulqa_qwen7b,10,18,6,0.5669642857142857,0.5669642857142857,0.0
truthfulqa_qwen7b,10,18,7,0.9999751840451998,0.9999751831804004,8.647994542698711e-10
truthfulqa_qwen7b,10,18,8,0.6422991071428571,0.6422991071428571,0.0
truthfulqa_qwen7b,10,18,9,0.5503627232142857,0.5503627232142857,0.0
truthfulqa_qwen7b,10,18,10,0.4408482142857143,0.4408482142857143,0.0
truthfulqa_qwen7b,10,18,11,0.42843191964285715,0.42843191964285715,0.0
truthfulqa_qwen7b,10,18,12,0.25795200892857145,0.25795200892857145,0.0
truthfulqa_qwen7b,10,18,13,0.49281529017857145,0.49281529017857145,0.0
truthfulqa_qwen7b,10,18,14,0.5755440848214286,0.5755440848214286,0.0
truthfulqa_qwen7b,10,18,15,0.49525669642857145,0.49525669642857145,0.0
truthfulqa_qwen7b,10,18,16,0.5282505580357143,0.5282505580357143,0.0
truthfulqa_qwen7b,10,18,17,0.7927594866071429,0.7927594866071429,0.0
truthfulqa_qwen7b,10,18,18,0.6192103794642857,0.6192103794642857,0.0
truthfulqa_qwen7b,10,18,19,0.6602957589285714,0.6602957589285714,0.0
truthfulqa_qwen7b,10,18,20,0.6034458705357143,0.6034458705357143,0.0
truthfulqa_qwen7b,10,18,21,0.6467633928571429,0.6467633928571429,0.0
truthfulqa_qwen7b,10,18,22,0.3667689732142857,0.3667689732142857,0.0
truthfulqa_qwen7b,10,18,23,0.12667410714285715,0.12667410714285715,0.0
truthfulqa_qwen7b,10,18,24,0.4712611607142857,0.4712611607142857,0.0
truthfulqa_qwen7b,10,18,25,0.9015241350446429,0.9015241350446429,0.0
truthfulqa_qwen7b,10,18,26,0.36453683035714285,0.36453683035714285,0.0
truthfulqa_qwen7b,10,18,27,0.4341517857142857,0.4341517857142857,0.0
truthfulqa_qwen7b,10,19,0,0.999647345127804,0.9996473448617118,2.660921483155221e-10
truthfulqa_qwen7b,10,19,1,0.3695591517857143,0.3695591517857143,0.0
truthfulqa_qwen7b,10,19,2,0.47530691964285715,0.47530691964285715,0.0
truthfulqa_qwen7b,10,19,3,0.15597098214285715,0.15597098214285715,0.0
truthfulqa_qwen7b,10,19,4,0.6837332589285714,0.6837332589285714,0.0
truthfulqa_qwen7b,10,19,5,0.3964146205357143,0.3964146205357143,0.0
truthfulqa_qwen7b,10,19,6,0.6759207589285714,0.6759207589285714,0.0
truthfulqa_qwen7b,10,19,7,0.5270647321428571,0.5270647321428571,0.0
truthfulqa_qwen7b,10,19,8,0.4097377232142857,0.4097377232142857,0.0
truthfulqa_qwen7b,10,19,9,0.3099888392857143,0.3099888392857143,0.0
truthfulqa_qwen7b,10,19,10,0.5168805803571429,0.5168805803571429,0.0
truthfulqa_qwen7b,10,19,11,0.6076311383928571,0.6076311383928571,0.0
truthfulqa_qwen7b,10,19,12,0.4839564732142857,0.4839564732142857,0.0
truthfulqa_qwen7b,10,19,13,0.5068359375,0.5068359375,0.0
truthfulqa_qwen7b,10,19,14,0.47265625,0.47265625,0.0
truthfulqa_qwen7b,10,19,15,0.4107142857142857,0.4107142857142857,0.0
truthfulqa_qwen7b,10,19,16,0.5753348214285714,0.5753348214285714,0.0
truthfulqa_qwen7b,10,19,17,0.3950892857142857,0.3950892857142857,0.0
truthfulqa_qwen7b,10,19,18,0.400390625,0.400390625,0.0
truthfulqa_qwen7b,10,19,19,0.5537109375,0.5537109375,0.0
truthfulqa_qwen7b,10,19,20,0.5331333705357143,0.5331333705357143,0.0
truthfulqa_qwen7b,10,19,21,0.1953125,0.1953125,0.0
truthfulqa_qwen7b,10,19,22,0.5318080357142857,0.5318080357142857,0.0
truthfulqa_qwen7b,10,19,23,0.5728236607142857,0.5728236607142857,0.0
truthfulqa_qwen7b,10,19,24,0.49288504464285715,0.49288504464285715,0.0
truthfulqa_qwen7b,10,19,25,0.34793526785714285,0.34793526785714285,0.0
truthfulqa_qwen7b,10,19,26,0.5994698660714286,0.5994698660714286,0.0
truthfulqa_qwen7b,10,19,27,0.5034877232142857,0.5034877232142857,0.0
truthfulqa_qwen7b,10,20,0,0.4707728794642857,0.4707728794642857,0.0
truthfulqa_qwen7b,10,20,1,0.5099051339285714,0.5099051339285714,0.0
truthfulqa_qwen7b,10,20,2,0.759033203125,0.759033203125,0.0
truthfulqa_qwen7b,10,20,3,0.5092075892857143,0.5092075892857143,0.0
truthfulqa_qwen7b,10,20,4,0.6075265066964286,0.6075265066964286,0.0
truthfulqa_qwen7b,10,20,5,0.5708705357142857,0.5708705357142857,0.0
truthfulqa_qwen7b,10,20,6,0.4863978794642857,0.4863978794642857,0.0
truthfulqa_qwen7b,10,20,7,0.607421875,0.607421875,0.0
truthfulqa_qwen7b,10,20,8,0.26841517857142855,0.26841517857142855,0.0
truthfulqa_qwen7b,10,20,9,0.17368861607142858,0.17368861607142858,0.0
truthfulqa_qwen7b,10,20,10,0.5277622767857143,0.5277622767857143,0.0
truthfulqa_qwen7b,10,20,11,0.08147321428571429,0.08147321428571429,0.0
truthfulqa_qwen7b,10,20,12,0.07672991071428571,0.07672991071428571,0.0
truthfulqa_qwen7b,10,20,13,0.29408482142857145,0.29408482142857145,0.0
truthfulqa_qwen7b,10,20,14,0.6353934151785714,0.6353934151785714,0.0
truthfulqa_qwen7b,10,20,15,0.32798549107142855,0.32798549107142855,0.0
truthfulqa_qwen7b,10,20,16,0.4038783482142857,0.4038783482142857,0.0
truthfulqa_qwen7b,10,20,17,0.4501255580357143,0.4501255580357143,0.0
truthfulqa_qwen7b,10,20,18,0.5172991071428571,0.5172991071428571,0.0
truthfulqa_qwen7b,10,20,19,0.3828125,0.3828125,0.0
truthfulqa_qwen7b,10,20,20,0.4365931919642857,0.4365931919642857,0.0
truthfulqa_qwen7b,10,20,21,0.5446428571428571,0.5446428571428571,0.0
truthfulqa_qwen7b,10,20,22,0.5691964285714286,0.5691964285714286,0.0
truthfulqa_qwen7b,10,20,23,0.4619140625,0.4619140625,0.0
truthfulqa_qwen7b,10,20,24,0.6072126116071429,0.6072126116071429,0.0
truthfulqa_qwen7b,10,20,25,0.5432477678571429,0.5432477678571429,0.0
truthfulqa_qwen7b,10,20,26,0.34249441964285715,0.34249441964285715,0.0
truthfulqa_qwen7b,10,20,27,0.5713588169642857,0.5713588169642857,0.0
truthfulqa_qwen7b,10,21,0,0.4530552455357143,0.4530552455357143,0.0
truthfulqa_qwen7b,10,21,1,0.5223214285714286,0.5223214285714286,0.0
truthfulqa_qwen7b,10,21,2,0.30496651785714285,0.30496651785714285,0.0
truthfulqa_qwen7b,10,21,3,0.40555245535714285,0.40555245535714285,0.0
truthfulqa_qwen7b,10,21,4,0.5464564732142857,0.5464564732142857,0.0
truthfulqa_qwen7b,10,21,5,0.59765625,0.59765625,0.0
truthfulqa_qwen7b,10,21,6,0.8290666852678571,0.8290666852678571,0.0
truthfulqa_qwen7b,10,21,7,0.24595424107142858,0.24595424107142858,0.0
truthfulqa_qwen7b,10,21,8,0.47349330357142855,0.47349330357142855,0.0
truthfulqa_qwen7b,10,21,9,0.31222098214285715,0.31222098214285715,0.0
truthfulqa_qwen7b,10,21,10,0.3032924107142857,0.3032924107142857,0.0
truthfulqa_qwen7b,10,21,11,0.2611607142857143,0.2611607142857143,0.0
truthfulqa_qwen7b,10,21,12,0.31689453125,0.31689453125,0.0
truthfulqa_qwen7b,10,21,13,0.22098214285714285,0.22098214285714285,0.0
truthfulqa_qwen7b,10,21,14,0.42905970982142855,0.42905970982142855,0.0
truthfulqa_qwen7b,10,21,15,0.4183872767857143,0.4183872767857143,0.0
truthfulqa_qwen7b,10,21,16,0.40750558035714285,0.40750558035714285,0.0
truthfulqa_qwen7b,10,21,17,0.4105747767857143,0.4105747767857143,0.0
truthfulqa_qwen7b,10,21,18,0.3828125,0.3828125,0.0
truthfulqa_qwen7b,10,21,19,0.5197405133928571,0.5197405133928571,0.0
truthfulqa_qwen7b,10,21,20,0.46079799107142855,0.46079799107142855,0.0
truthfulqa_qwen7b,10,21,21,0.5401088169642857,0.5401088169642857,0.0
truthfulqa_qwen7b,10,21,22,0.6216517857142857,0.6216517857142857,0.0
truthfulqa_qwen7b,10,21,23,0.8524693080357143,0.8524693080357143,0.0
truthfulqa_qwen7b,10,21,24,0.5140904017857143,0.5140904017857143,0.0
truthfulqa_qwen7b,10,21,25,0.47865513392857145,0.47865513392857145,0.0
truthfulqa_qwen7b,10,21,26,0.4077845982142857,0.4077845982142857,0.0
truthfulqa_qwen7b,10,21,27,0.3890904017857143,0.3890904017857143,0.0
truthfulqa_qwen7b,10,22,0,0.30775669642857145,0.30775669642857145,0.0
truthfulqa_qwen7b,10,22,1,0.13560267857142858,0.13560267857142858,0.0
truthfulqa_qwen7b,10,22,2,0.20703125,0.20703125,0.0
truthfulqa_qwen7b,10,22,3,0.1337890625,0.1337890625,0.0
truthfulqa_qwen7b,10,22,4,0.11746651785714286,0.11746651785714286,0.0
truthfulqa_qwen7b,10,22,5,0.09681919642857142,0.09681919642857142,0.0
truthfulqa_qwen7b,10,22,6,0.07421875,0.07421875,0.0
truthfulqa_qwen7b,10,22,7,0.36934988839285715,0.36934988839285715,0.0
truthfulqa_qwen7b,10,22,8,0.2573939732142857,0.2573939732142857,0.0
truthfulqa_qwen7b,10,22,9,0.32352120535714285,0.32352120535714285,0.0
truthfulqa_qwen7b,10,22,10,0.4029017857142857,0.4029017857142857,0.0
truthfulqa_qwen7b,10,22,11,0.29520089285714285,0.29520089285714285,0.0
truthfulqa_qwen7b,10,22,12,0.6058872767857143,0.6058872767857143,0.0
truthfulqa_qwen7b,10,22,13,0.45200892857142855,0.45200892857142855,0.0
truthfulqa_qwen7b,10,22,14,0.39048549107142855,0.39048549107142855,0.0
truthfulqa_qwen7b,10,22,15,0.2573939732142857,0.2573939732142857,0.0
truthfulqa_qwen7b,10,22,16,0.42159598214285715,0.42159598214285715,0.0
truthfulqa_qwen7b,10,22,17,0.5005580357142857,0.5005580357142857,0.0
truthfulqa_qwen7b,10,22,18,0.30678013392857145,0.30678013392857145,0.0
truthfulqa_qwen7b,10,22,19,0.43722098214285715,0.43722098214285715,0.0
truthfulqa_qwen7b,10,22,20,0.19182477678571427,0.19182477678571427,0.0
truthfulqa_qwen7b,10,22,21,0.2802734375,0.2802734375,0.0
truthfulqa_qwen7b,10,22,22,0.04827008928571429,0.04827008928571429,0.0
truthfulqa_qwen7b,10,22,23,0.4009486607142857,0.4009486607142857,0.0
truthfulqa_qwen7b,10,22,24,0.28487723214285715,0.28487723214285715,0.0
truthfulqa_qwen7b,10,22,25,0.33119419642857145,0.33119419642857145,0.0
truthfulqa_qwen7b,10,22,26,0.15248325892857142,0.15248325892857142,0.0
truthfulqa_qwen7b,10,22,27,0.26869419642857145,0.26869419642857145,0.0
truthfulqa_qwen7b,10,23,0,0.6253487723214286,0.6253487723214286,0.0
truthfulqa_qwen7b,10,23,1,0.39390345982142855,0.39390345982142855,0.0
truthfulqa_qwen7b,10,23,2,0.44154575892857145,0.44154575892857145,0.0
truthfulqa_qwen7b,10,23,3,0.2642299107142857,0.2642299107142857,0.0
truthfulqa_qwen7b,10,23,4,0.5699637276785714,0.5699637276785714,0.0
truthfulqa_qwen7b,10,23,5,0.392578125,0.392578125,0.0
truthfulqa_qwen7b,10,23,6,0.4844447544642857,0.4844447544642857,0.0
truthfulqa_qwen7b,10,23,7,0.22865513392857142,0.22865513392857142,0.0
truthfulqa_qwen7b,10,23,8,0.43080357142857145,0.43080357142857145,0.0
truthfulqa_qwen7b,10,23,9,0.15401785714285715,0.15401785714285715,0.0
truthfulqa_qwen7b,10,23,10,0.4144810267857143,0.4144810267857143,0.0
truthfulqa_qwen7b,10,23,11,0.205078125,0.205078125,0.0
truthfulqa_qwen7b,10,23,12,0.17271205357142858,0.17271205357142858,0.0
truthfulqa_qwen7b,10,23,13,0.10853794642857142,0.10853794642857142,0.0
truthfulqa_qwen7b,10,23,14,0.15443638392857142,0.15443638392857142,0.0
truthfulqa_qwen7b,10,23,15,0.20005580357142858,0.20005580357142858,0.0
truthfulqa_qwen7b,10,23,16,0.28662109375,0.28662109375,0.0
truthfulqa_qwen7b,10,23,17,0.39271763392857145,0.39271763392857145,0.0
truthfulqa_qwen7b,10,23,18,0.12890625,0.12890625,0.0
truthfulqa_qwen7b,10,23,19,0.1875,0.1875,0.0
truthfulqa_qwen7b,10,23,20,0.3002232142857143,0.3002232142857143,0.0
truthfulqa_qwen7b,10,23,21,0.3974609375,0.3974609375,0.0
truthfulqa_qwen7b,10,23,22,0.6001674107142857,0.6001674107142857,0.0
truthfulqa_qwen7b,10,23,23,0.23646763392857142,0.23646763392857142,0.0
truthfulqa_qwen7b,10,23,24,0.29331752232142855,0.29331752232142855,0.0
truthfulqa_qwen7b,10,23,25,0.47446986607142855,0.47446986607142855,0.0
truthfulqa_qwen7b,10,23,26,0.5327845982142857,0.5327845982142857,0.0
truthfulqa_qwen7b,10,23,27,0.35867745535714285,0.35867745535714285,0.0
truthfulqa_qwen7b,10,24,0,0.5178571428571429,0.5178571428571429,0.0
truthfulqa_qwen7b,10,24,1,0.35532924107142855,0.35532924107142855,0.0
truthfulqa_qwen7b,10,24,2,0.3939732142857143,0.3939732142857143,0.0
truthfulqa_qwen7b,10,24,3,0.32784598214285715,0.32784598214285715,0.0
truthfulqa_qwen7b,10,24,4,0.19670758928571427,0.19670758928571427,0.0
truthfulqa_qwen7b,10,24,5,0.38351004464285715,0.38351004464285715,0.0
truthfulqa_qwen7b,10,24,6,0.4097377232142857,0.4097377232142857,0.0
truthfulqa_qwen7b,10,24,7,0.0732421875,0.0732421875,0.0
truthfulqa_qwen7b,10,24,8,0.15904017857142858,0.15904017857142858,0.0
truthfulqa_qwen7b,10,24,9,0.2798549107142857,0.2798549107142857,0.0
truthfulqa_qwen7b,10,24,10,0.04045758928571429,0.04045758928571429,0.0
truthfulqa_qwen7b,10,24,11,0.06696428571428571,0.06696428571428571,0.0
truthfulqa_qwen7b,10,24,12,0.1640625,0.1640625,0.0
truthfulqa_qwen7b,10,24,13,0.09793526785714286,0.09793526785714286,0.0
truthfulqa_qwen7b,10,24,14,0.265625,0.265625,0.0
truthfulqa_qwen7b,10,24,15,0.4735630580357143,0.4735630580357143,0.0
truthfulqa_qwen7b,10,24,16,0.31556919642857145,0.31556919642857145,0.0
truthfulqa_qwen7b,10,24,17,0.5710797991071429,0.5710797991071429,0.0
truthfulqa_qwen7b,10,24,18,0.65380859375,0.65380859375,0.0
truthfulqa_qwen7b,10,24,19,0.490234375,0.490234375,0.0
truthfulqa_qwen7b,10,24,20,0.2587890625,0.2587890625,0.0
truthfulqa_qwen7b,10,24,21,0.20912388392857142,0.20912388392857142,0.0
truthfulqa_qwen7b,10,24,22,0.19301060267857142,0.19301060267857142,0.0
truthfulqa_qwen7b,10,24,23,0.12165178571428571,0.12165178571428571,0.0
truthfulqa_qwen7b,10,24,24,0.6125837053571429,0.6125837053571429,0.0
truthfulqa_qwen7b,10,24,25,0.21791294642857142,0.21791294642857142,0.0
truthfulqa_qwen7b,10,24,26,0.18219866071428573,0.18219866071428573,0.0
truthfulqa_qwen7b,10,24,27,0.39271763392857145,0.39271763392857145,0.0
truthfulqa_qwen7b,10,25,0,0.3402622767857143,0.3402622767857143,0.0
truthfulqa_qwen7b,10,25,1,0.267578125,0.267578125,0.0
truthfulqa_qwen7b,10,25,2,0.23897879464285715,0.23897879464285715,0.0
truthfulqa_qwen7b,10,25,3,0.36167689732142855,0.36167689732142855,0.0
truthfulqa_qwen7b,10,25,4,0.7989850725446429,0.7989850725446429,0.0
truthfulqa_qwen7b,10,25,5,0.49755859375,0.49755859375,0.0
truthfulqa_qwen7b,10,25,6,0.4052734375,0.4052734375,0.0
truthfulqa_qwen7b,10,25,7,0.19712611607142858,0.19712611607142858,0.0
truthfulqa_qwen7b,10,25,8,0.18080357142857142,0.18080357142857142,0.0
truthfulqa_qwen7b,10,25,9,0.12779017857142858,0.12779017857142858,0.0
truthfulqa_qwen7b,10,25,10,0.15652901785714285,0.15652901785714285,0.0
truthfulqa_qwen7b,10,25,11,0.125,0.125,0.0
truthfulqa_qwen7b,10,25,12,0.21763392857142858,0.21763392857142858,0.0
truthfulqa_qwen7b,10,25,13,0.19154575892857142,0.19154575892857142,0.0
truthfulqa_qwen7b,10,25,14,0.28780691964285715,0.28780691964285715,0.0
truthfulqa_qwen7b,10,25,15,0.47035435267857145,0.47035435267857145,0.0
truthfulqa_qwen7b,10,25,16,0.5693359375,0.5693359375,0.0
